timestamp,container,cpu_pct,mem_usage,mem_limit,mem_pct
2026-02-22T12:32:58Z,sxng-exp-08,0.00%,103.8MiB,200MiB,51.88%
2026-02-22T12:32:58Z,sxng-exp-04,0.00%,100.1MiB,200MiB,50.07%
2026-02-22T12:32:58Z,sxng-exp-10,6.64%,101MiB,200MiB,50.49%
2026-02-22T12:32:58Z,sxng-exp-11,0.00%,100.1MiB,200MiB,50.03%
2026-02-22T12:32:58Z,sxng-exp-13,0.00%,98.65MiB,200MiB,49.33%
2026-02-22T12:32:58Z,sxng-exp-17,0.00%,98.46MiB,200MiB,49.23%
2026-02-22T12:32:58Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.80%
2026-02-22T12:32:58Z,sxng-exp-07,0.00%,102.9MiB,200MiB,51.45%
2026-02-22T12:32:58Z,sxng-exp-16,0.00%,98.84MiB,200MiB,49.42%
2026-02-22T12:32:58Z,sxng-exp-12,0.00%,101.4MiB,200MiB,50.68%
2026-02-22T12:32:58Z,sxng-exp-14,0.00%,98.95MiB,200MiB,49.48%
2026-02-22T12:32:58Z,sxng-exp-03,0.00%,99.16MiB,200MiB,49.58%
2026-02-22T12:32:58Z,sxng-exp-01,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:32:58Z,sxng-exp-09,0.00%,100.3MiB,200MiB,50.15%
2026-02-22T12:32:58Z,sxng-exp-02,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:32:58Z,sxng-exp-06,0.00%,98.98MiB,200MiB,49.49%
2026-02-22T12:32:58Z,sxng-exp-20,0.00%,99.85MiB,200MiB,49.92%
2026-02-22T12:32:58Z,sxng-exp-05,0.00%,98.12MiB,200MiB,49.06%
2026-02-22T12:33:04Z,sxng-exp-15,0.00%,97.11MiB,200MiB,48.55%
2026-02-22T12:33:04Z,sxng-exp-18,0.00%,99.93MiB,200MiB,49.97%
2026-02-22T12:33:04Z,sxng-exp-08,0.00%,103.3MiB,200MiB,51.63%
2026-02-22T12:33:04Z,sxng-exp-04,0.00%,100.2MiB,200MiB,50.08%
2026-02-22T12:33:04Z,sxng-exp-10,0.00%,99.97MiB,200MiB,49.98%
2026-02-22T12:33:04Z,sxng-exp-11,0.00%,106.6MiB,200MiB,53.31%
2026-02-22T12:33:04Z,sxng-exp-13,0.00%,98.65MiB,200MiB,49.33%
2026-02-22T12:33:04Z,sxng-exp-17,0.00%,98.46MiB,200MiB,49.23%
2026-02-22T12:33:04Z,sxng-exp-19,0.00%,103.4MiB,200MiB,51.70%
2026-02-22T12:33:04Z,sxng-exp-07,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:04Z,sxng-exp-16,0.00%,98.84MiB,200MiB,49.42%
2026-02-22T12:33:04Z,sxng-exp-12,7.34%,103.7MiB,200MiB,51.84%
2026-02-22T12:33:04Z,sxng-exp-14,0.00%,98.95MiB,200MiB,49.48%
2026-02-22T12:33:04Z,sxng-exp-03,0.00%,99.16MiB,200MiB,49.58%
2026-02-22T12:33:04Z,sxng-exp-01,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:33:04Z,sxng-exp-09,0.00%,99.7MiB,200MiB,49.85%
2026-02-22T12:33:04Z,sxng-exp-02,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:04Z,sxng-exp-06,0.00%,98.98MiB,200MiB,49.49%
2026-02-22T12:33:04Z,sxng-exp-20,0.00%,99.85MiB,200MiB,49.92%
2026-02-22T12:33:04Z,sxng-exp-05,0.00%,98.37MiB,200MiB,49.19%
2026-02-22T12:33:10Z,sxng-exp-15,0.00%,97.11MiB,200MiB,48.55%
2026-02-22T12:33:10Z,sxng-exp-18,0.00%,99.93MiB,200MiB,49.97%
2026-02-22T12:33:10Z,sxng-exp-08,0.00%,103.3MiB,200MiB,51.63%
2026-02-22T12:33:10Z,sxng-exp-04,0.00%,100.2MiB,200MiB,50.08%
2026-02-22T12:33:10Z,sxng-exp-10,0.00%,99.82MiB,200MiB,49.91%
2026-02-22T12:33:10Z,sxng-exp-11,0.00%,106.5MiB,200MiB,53.23%
2026-02-22T12:33:10Z,sxng-exp-13,0.00%,100.7MiB,200MiB,50.33%
2026-02-22T12:33:10Z,sxng-exp-17,0.00%,98.46MiB,200MiB,49.23%
2026-02-22T12:33:10Z,sxng-exp-19,0.00%,103.4MiB,200MiB,51.70%
2026-02-22T12:33:10Z,sxng-exp-07,0.00%,102.9MiB,200MiB,51.46%
2026-02-22T12:33:10Z,sxng-exp-16,0.00%,98.84MiB,200MiB,49.42%
2026-02-22T12:33:10Z,sxng-exp-12,0.00%,102.1MiB,200MiB,51.05%
2026-02-22T12:33:10Z,sxng-exp-14,3.71%,100.4MiB,200MiB,50.22%
2026-02-22T12:33:10Z,sxng-exp-03,0.00%,99.16MiB,200MiB,49.58%
2026-02-22T12:33:10Z,sxng-exp-01,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:33:10Z,sxng-exp-09,0.00%,99.7MiB,200MiB,49.85%
2026-02-22T12:33:10Z,sxng-exp-02,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:10Z,sxng-exp-06,0.00%,98.98MiB,200MiB,49.49%
2026-02-22T12:33:10Z,sxng-exp-20,0.00%,99.85MiB,200MiB,49.92%
2026-02-22T12:33:10Z,sxng-exp-05,0.00%,98.12MiB,200MiB,49.06%
2026-02-22T12:33:16Z,sxng-exp-15,0.00%,99.34MiB,200MiB,49.67%
2026-02-22T12:33:16Z,sxng-exp-18,0.00%,99.93MiB,200MiB,49.97%
2026-02-22T12:33:16Z,sxng-exp-08,0.00%,103.3MiB,200MiB,51.63%
2026-02-22T12:33:16Z,sxng-exp-04,0.00%,100.2MiB,200MiB,50.08%
2026-02-22T12:33:16Z,sxng-exp-10,0.00%,99.59MiB,200MiB,49.80%
2026-02-22T12:33:16Z,sxng-exp-11,0.00%,106.5MiB,200MiB,53.23%
2026-02-22T12:33:16Z,sxng-exp-13,0.00%,100.1MiB,200MiB,50.06%
2026-02-22T12:33:16Z,sxng-exp-17,0.00%,98.46MiB,200MiB,49.23%
2026-02-22T12:33:16Z,sxng-exp-19,0.00%,103.4MiB,200MiB,51.70%
2026-02-22T12:33:16Z,sxng-exp-07,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:16Z,sxng-exp-16,3.06%,100.8MiB,200MiB,50.41%
2026-02-22T12:33:16Z,sxng-exp-12,0.00%,101.8MiB,200MiB,50.92%
2026-02-22T12:33:16Z,sxng-exp-14,0.00%,101.4MiB,200MiB,50.69%
2026-02-22T12:33:16Z,sxng-exp-03,0.00%,99.16MiB,200MiB,49.58%
2026-02-22T12:33:16Z,sxng-exp-01,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:33:16Z,sxng-exp-09,0.00%,99.95MiB,200MiB,49.97%
2026-02-22T12:33:16Z,sxng-exp-02,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:16Z,sxng-exp-06,0.00%,98.98MiB,200MiB,49.49%
2026-02-22T12:33:16Z,sxng-exp-20,0.00%,99.85MiB,200MiB,49.92%
2026-02-22T12:33:16Z,sxng-exp-05,0.00%,98.12MiB,200MiB,49.06%
2026-02-22T12:33:22Z,sxng-exp-15,0.00%,98.87MiB,200MiB,49.44%
2026-02-22T12:33:22Z,sxng-exp-18,0.00%,99.93MiB,200MiB,49.97%
2026-02-22T12:33:22Z,sxng-exp-08,0.00%,103.3MiB,200MiB,51.63%
2026-02-22T12:33:22Z,sxng-exp-04,0.00%,100.2MiB,200MiB,50.08%
2026-02-22T12:33:22Z,sxng-exp-10,0.00%,99.6MiB,200MiB,49.80%
2026-02-22T12:33:22Z,sxng-exp-11,0.00%,106.5MiB,200MiB,53.23%
2026-02-22T12:33:22Z,sxng-exp-13,0.00%,99.87MiB,200MiB,49.93%
2026-02-22T12:33:22Z,sxng-exp-17,0.00%,101.3MiB,200MiB,50.65%
2026-02-22T12:33:22Z,sxng-exp-19,0.00%,103.4MiB,200MiB,51.70%
2026-02-22T12:33:22Z,sxng-exp-07,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:22Z,sxng-exp-16,0.00%,100.2MiB,200MiB,50.12%
2026-02-22T12:33:22Z,sxng-exp-12,0.00%,101.8MiB,200MiB,50.92%
2026-02-22T12:33:22Z,sxng-exp-14,0.00%,100.9MiB,200MiB,50.47%
2026-02-22T12:33:22Z,sxng-exp-03,0.00%,99.16MiB,200MiB,49.58%
2026-02-22T12:33:22Z,sxng-exp-01,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:33:22Z,sxng-exp-09,0.00%,99.93MiB,200MiB,49.97%
2026-02-22T12:33:22Z,sxng-exp-02,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:22Z,sxng-exp-06,0.00%,98.98MiB,200MiB,49.49%
2026-02-22T12:33:22Z,sxng-exp-20,0.00%,99.85MiB,200MiB,49.92%
2026-02-22T12:33:22Z,sxng-exp-05,0.00%,98.12MiB,200MiB,49.06%
2026-02-22T12:33:28Z,sxng-exp-15,0.00%,98.63MiB,200MiB,49.31%
2026-02-22T12:33:28Z,sxng-exp-18,0.00%,105.1MiB,200MiB,52.56%
2026-02-22T12:33:28Z,sxng-exp-08,0.00%,103.3MiB,200MiB,51.63%
2026-02-22T12:33:28Z,sxng-exp-04,0.00%,100.2MiB,200MiB,50.08%
2026-02-22T12:33:28Z,sxng-exp-10,0.00%,99.6MiB,200MiB,49.80%
2026-02-22T12:33:28Z,sxng-exp-11,0.00%,106.2MiB,200MiB,53.10%
2026-02-22T12:33:28Z,sxng-exp-13,0.00%,99.87MiB,200MiB,49.94%
2026-02-22T12:33:28Z,sxng-exp-17,0.00%,101.2MiB,200MiB,50.60%
2026-02-22T12:33:28Z,sxng-exp-19,0.00%,104.4MiB,200MiB,52.20%
2026-02-22T12:33:28Z,sxng-exp-07,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:28Z,sxng-exp-16,0.00%,99.5MiB,200MiB,49.75%
2026-02-22T12:33:28Z,sxng-exp-12,0.00%,102.1MiB,200MiB,51.05%
2026-02-22T12:33:28Z,sxng-exp-14,0.00%,100.9MiB,200MiB,50.47%
2026-02-22T12:33:28Z,sxng-exp-03,0.00%,99.16MiB,200MiB,49.58%
2026-02-22T12:33:28Z,sxng-exp-01,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:33:28Z,sxng-exp-09,0.00%,99.69MiB,200MiB,49.84%
2026-02-22T12:33:28Z,sxng-exp-02,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:28Z,sxng-exp-06,0.00%,98.98MiB,200MiB,49.49%
2026-02-22T12:33:28Z,sxng-exp-20,0.00%,99.85MiB,200MiB,49.92%
2026-02-22T12:33:28Z,sxng-exp-05,0.00%,98.12MiB,200MiB,49.06%
2026-02-22T12:33:34Z,sxng-exp-15,0.00%,98.88MiB,200MiB,49.44%
2026-02-22T12:33:34Z,sxng-exp-18,0.00%,105MiB,200MiB,52.49%
2026-02-22T12:33:34Z,sxng-exp-08,0.00%,103.3MiB,200MiB,51.63%
2026-02-22T12:33:34Z,sxng-exp-04,0.00%,100.2MiB,200MiB,50.08%
2026-02-22T12:33:34Z,sxng-exp-10,0.00%,99.6MiB,200MiB,49.80%
2026-02-22T12:33:34Z,sxng-exp-11,0.00%,106.2MiB,200MiB,53.10%
2026-02-22T12:33:34Z,sxng-exp-13,0.00%,99.87MiB,200MiB,49.94%
2026-02-22T12:33:34Z,sxng-exp-17,0.00%,101MiB,200MiB,50.51%
2026-02-22T12:33:34Z,sxng-exp-19,0.00%,103.8MiB,200MiB,51.92%
2026-02-22T12:33:34Z,sxng-exp-07,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:34Z,sxng-exp-16,0.00%,99.45MiB,200MiB,49.73%
2026-02-22T12:33:34Z,sxng-exp-12,0.00%,101.9MiB,200MiB,50.93%
2026-02-22T12:33:34Z,sxng-exp-14,0.00%,101MiB,200MiB,50.48%
2026-02-22T12:33:34Z,sxng-exp-03,0.00%,99.16MiB,200MiB,49.58%
2026-02-22T12:33:34Z,sxng-exp-01,2.18%,103MiB,200MiB,51.50%
2026-02-22T12:33:34Z,sxng-exp-09,0.00%,99.69MiB,200MiB,49.84%
2026-02-22T12:33:34Z,sxng-exp-02,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:34Z,sxng-exp-06,0.00%,98.98MiB,200MiB,49.49%
2026-02-22T12:33:34Z,sxng-exp-20,0.00%,100.6MiB,200MiB,50.31%
2026-02-22T12:33:34Z,sxng-exp-05,0.00%,98.12MiB,200MiB,49.06%
2026-02-22T12:33:41Z,sxng-exp-15,0.00%,98.63MiB,200MiB,49.32%
2026-02-22T12:33:41Z,sxng-exp-18,0.00%,105MiB,200MiB,52.49%
2026-02-22T12:33:41Z,sxng-exp-08,0.00%,103.3MiB,200MiB,51.63%
2026-02-22T12:33:41Z,sxng-exp-04,0.00%,100.2MiB,200MiB,50.08%
2026-02-22T12:33:41Z,sxng-exp-10,0.00%,99.6MiB,200MiB,49.80%
2026-02-22T12:33:41Z,sxng-exp-11,0.00%,106.2MiB,200MiB,53.10%
2026-02-22T12:33:41Z,sxng-exp-13,0.00%,99.87MiB,200MiB,49.94%
2026-02-22T12:33:41Z,sxng-exp-17,0.00%,100.7MiB,200MiB,50.37%
2026-02-22T12:33:41Z,sxng-exp-19,0.00%,103.8MiB,200MiB,51.92%
2026-02-22T12:33:41Z,sxng-exp-07,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:41Z,sxng-exp-16,0.00%,99.35MiB,200MiB,49.67%
2026-02-22T12:33:41Z,sxng-exp-12,0.00%,101.9MiB,200MiB,50.93%
2026-02-22T12:33:41Z,sxng-exp-14,0.00%,101MiB,200MiB,50.48%
2026-02-22T12:33:41Z,sxng-exp-03,3.00%,102.2MiB,200MiB,51.09%
2026-02-22T12:33:41Z,sxng-exp-01,0.00%,102MiB,200MiB,50.99%
2026-02-22T12:33:41Z,sxng-exp-09,0.00%,99.69MiB,200MiB,49.84%
2026-02-22T12:33:41Z,sxng-exp-02,0.00%,106.6MiB,200MiB,53.28%
2026-02-22T12:33:41Z,sxng-exp-06,0.00%,98.98MiB,200MiB,49.49%
2026-02-22T12:33:41Z,sxng-exp-20,0.00%,100.4MiB,200MiB,50.19%
2026-02-22T12:33:41Z,sxng-exp-05,0.00%,98.12MiB,200MiB,49.06%
2026-02-22T12:33:46Z,sxng-exp-15,0.00%,98.63MiB,200MiB,49.32%
2026-02-22T12:33:46Z,sxng-exp-18,0.00%,105.2MiB,200MiB,52.61%
2026-02-22T12:33:46Z,sxng-exp-08,0.00%,103.3MiB,200MiB,51.63%
2026-02-22T12:33:46Z,sxng-exp-04,0.00%,101.2MiB,200MiB,50.59%
2026-02-22T12:33:46Z,sxng-exp-10,0.00%,99.6MiB,200MiB,49.80%
2026-02-22T12:33:46Z,sxng-exp-11,0.00%,106.2MiB,200MiB,53.10%
2026-02-22T12:33:46Z,sxng-exp-13,0.00%,99.87MiB,200MiB,49.94%
2026-02-22T12:33:46Z,sxng-exp-17,0.00%,100.5MiB,200MiB,50.26%
2026-02-22T12:33:46Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.82%
2026-02-22T12:33:46Z,sxng-exp-07,0.00%,102.7MiB,200MiB,51.33%
2026-02-22T12:33:46Z,sxng-exp-16,0.00%,99.35MiB,200MiB,49.67%
2026-02-22T12:33:46Z,sxng-exp-12,0.00%,101.9MiB,200MiB,50.93%
2026-02-22T12:33:46Z,sxng-exp-14,0.00%,101MiB,200MiB,50.48%
2026-02-22T12:33:46Z,sxng-exp-03,0.00%,100.9MiB,200MiB,50.43%
2026-02-22T12:33:46Z,sxng-exp-01,0.00%,101.8MiB,200MiB,50.91%
2026-02-22T12:33:46Z,sxng-exp-09,0.00%,99.69MiB,200MiB,49.84%
2026-02-22T12:33:46Z,sxng-exp-02,0.00%,105.8MiB,200MiB,52.91%
2026-02-22T12:33:46Z,sxng-exp-06,0.00%,98.98MiB,200MiB,49.49%
2026-02-22T12:33:46Z,sxng-exp-20,0.00%,100.4MiB,200MiB,50.19%
2026-02-22T12:33:46Z,sxng-exp-05,0.80%,99.88MiB,200MiB,49.94%
2026-02-22T12:33:53Z,sxng-exp-15,0.00%,98.63MiB,200MiB,49.32%
2026-02-22T12:33:53Z,sxng-exp-18,0.00%,105MiB,200MiB,52.49%
2026-02-22T12:33:53Z,sxng-exp-08,0.00%,103.3MiB,200MiB,51.63%
2026-02-22T12:33:53Z,sxng-exp-04,0.00%,101.2MiB,200MiB,50.59%
2026-02-22T12:33:53Z,sxng-exp-10,0.00%,99.6MiB,200MiB,49.80%
2026-02-22T12:33:53Z,sxng-exp-11,0.00%,106.2MiB,200MiB,53.10%
2026-02-22T12:33:53Z,sxng-exp-13,0.00%,99.87MiB,200MiB,49.94%
2026-02-22T12:33:53Z,sxng-exp-17,0.00%,100.5MiB,200MiB,50.26%
2026-02-22T12:33:53Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.82%
2026-02-22T12:33:53Z,sxng-exp-07,7.22%,104.9MiB,200MiB,52.45%
2026-02-22T12:33:53Z,sxng-exp-16,0.00%,99.35MiB,200MiB,49.67%
2026-02-22T12:33:53Z,sxng-exp-12,0.00%,101.9MiB,200MiB,50.93%
2026-02-22T12:33:53Z,sxng-exp-14,0.00%,101MiB,200MiB,50.48%
2026-02-22T12:33:53Z,sxng-exp-03,0.00%,100.5MiB,200MiB,50.26%
2026-02-22T12:33:53Z,sxng-exp-01,0.00%,101.8MiB,200MiB,50.91%
2026-02-22T12:33:53Z,sxng-exp-09,0.00%,99.69MiB,200MiB,49.84%
2026-02-22T12:33:53Z,sxng-exp-02,0.00%,105.8MiB,200MiB,52.91%
2026-02-22T12:33:53Z,sxng-exp-06,0.00%,102.4MiB,200MiB,51.21%
2026-02-22T12:33:53Z,sxng-exp-20,0.00%,100.6MiB,200MiB,50.32%
2026-02-22T12:33:53Z,sxng-exp-05,0.00%,99.42MiB,200MiB,49.71%
2026-02-22T12:33:59Z,sxng-exp-15,0.00%,98.63MiB,200MiB,49.32%
2026-02-22T12:33:59Z,sxng-exp-18,0.00%,105MiB,200MiB,52.49%
2026-02-22T12:33:59Z,sxng-exp-08,0.00%,107.4MiB,200MiB,53.71%
2026-02-22T12:33:59Z,sxng-exp-04,0.00%,100.8MiB,200MiB,50.40%
2026-02-22T12:33:59Z,sxng-exp-10,0.00%,99.6MiB,200MiB,49.80%
2026-02-22T12:33:59Z,sxng-exp-11,0.00%,106.2MiB,200MiB,53.10%
2026-02-22T12:33:59Z,sxng-exp-13,0.00%,99.87MiB,200MiB,49.94%
2026-02-22T12:33:59Z,sxng-exp-17,0.00%,100.5MiB,200MiB,50.26%
2026-02-22T12:33:59Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.82%
2026-02-22T12:33:59Z,sxng-exp-07,0.00%,104.2MiB,200MiB,52.08%
2026-02-22T12:33:59Z,sxng-exp-16,0.00%,99.35MiB,200MiB,49.67%
2026-02-22T12:33:59Z,sxng-exp-12,0.00%,101.9MiB,200MiB,50.93%
2026-02-22T12:33:59Z,sxng-exp-14,0.00%,101MiB,200MiB,50.48%
2026-02-22T12:33:59Z,sxng-exp-03,0.00%,100.3MiB,200MiB,50.13%
2026-02-22T12:33:59Z,sxng-exp-01,0.00%,101.8MiB,200MiB,50.91%
2026-02-22T12:33:59Z,sxng-exp-09,0.00%,99.69MiB,200MiB,49.84%
2026-02-22T12:33:59Z,sxng-exp-02,0.00%,105.6MiB,200MiB,52.79%
2026-02-22T12:33:59Z,sxng-exp-06,0.00%,101.6MiB,200MiB,50.78%
2026-02-22T12:33:59Z,sxng-exp-20,0.00%,100.4MiB,200MiB,50.20%
2026-02-22T12:33:59Z,sxng-exp-05,0.00%,99.29MiB,200MiB,49.64%
2026-02-22T12:34:05Z,sxng-exp-15,0.00%,98.63MiB,200MiB,49.32%
2026-02-22T12:34:05Z,sxng-exp-18,0.00%,105MiB,200MiB,52.49%
2026-02-22T12:34:05Z,sxng-exp-08,0.00%,106.9MiB,200MiB,53.46%
2026-02-22T12:34:05Z,sxng-exp-04,0.00%,100.8MiB,200MiB,50.40%
2026-02-22T12:34:05Z,sxng-exp-10,0.00%,104.1MiB,200MiB,52.05%
2026-02-22T12:34:05Z,sxng-exp-11,0.00%,106.2MiB,200MiB,53.10%
2026-02-22T12:34:05Z,sxng-exp-13,0.00%,99.87MiB,200MiB,49.94%
2026-02-22T12:34:05Z,sxng-exp-17,0.00%,100.5MiB,200MiB,50.26%
2026-02-22T12:34:05Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.82%
2026-02-22T12:34:05Z,sxng-exp-07,0.00%,103.9MiB,200MiB,51.96%
2026-02-22T12:34:05Z,sxng-exp-16,0.00%,99.35MiB,200MiB,49.67%
2026-02-22T12:34:05Z,sxng-exp-12,0.00%,101.9MiB,200MiB,50.93%
2026-02-22T12:34:05Z,sxng-exp-14,0.00%,101MiB,200MiB,50.48%
2026-02-22T12:34:05Z,sxng-exp-03,0.00%,100.5MiB,200MiB,50.26%
2026-02-22T12:34:05Z,sxng-exp-01,0.00%,101.8MiB,200MiB,50.91%
2026-02-22T12:34:05Z,sxng-exp-09,0.00%,101.1MiB,200MiB,50.53%
2026-02-22T12:34:05Z,sxng-exp-02,0.00%,105.6MiB,200MiB,52.79%
2026-02-22T12:34:05Z,sxng-exp-06,0.00%,101.6MiB,200MiB,50.78%
2026-02-22T12:34:05Z,sxng-exp-20,0.00%,100.1MiB,200MiB,50.07%
2026-02-22T12:34:05Z,sxng-exp-05,0.00%,99.12MiB,200MiB,49.56%
2026-02-22T12:34:11Z,sxng-exp-15,0.00%,98.63MiB,200MiB,49.32%
2026-02-22T12:34:11Z,sxng-exp-18,0.00%,105MiB,200MiB,52.49%
2026-02-22T12:34:11Z,sxng-exp-08,0.00%,106.4MiB,200MiB,53.18%
2026-02-22T12:34:11Z,sxng-exp-04,0.00%,100.8MiB,200MiB,50.40%
2026-02-22T12:34:11Z,sxng-exp-10,0.00%,102.8MiB,200MiB,51.42%
2026-02-22T12:34:11Z,sxng-exp-11,0.00%,107MiB,200MiB,53.52%
2026-02-22T12:34:11Z,sxng-exp-13,0.00%,99.87MiB,200MiB,49.94%
2026-02-22T12:34:11Z,sxng-exp-17,0.00%,100.5MiB,200MiB,50.26%
2026-02-22T12:34:11Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.82%
2026-02-22T12:34:11Z,sxng-exp-07,0.00%,103.9MiB,200MiB,51.96%
2026-02-22T12:34:11Z,sxng-exp-16,0.00%,99.35MiB,200MiB,49.67%
2026-02-22T12:34:11Z,sxng-exp-12,0.97%,104.3MiB,200MiB,52.14%
2026-02-22T12:34:11Z,sxng-exp-14,0.00%,101MiB,200MiB,50.48%
2026-02-22T12:34:11Z,sxng-exp-03,0.00%,100.3MiB,200MiB,50.14%
2026-02-22T12:34:11Z,sxng-exp-01,0.00%,101.8MiB,200MiB,50.91%
2026-02-22T12:34:11Z,sxng-exp-09,0.00%,101.1MiB,200MiB,50.53%
2026-02-22T12:34:11Z,sxng-exp-02,0.00%,105.6MiB,200MiB,52.79%
2026-02-22T12:34:11Z,sxng-exp-06,0.00%,101.4MiB,200MiB,50.70%
2026-02-22T12:34:11Z,sxng-exp-20,0.00%,100.1MiB,200MiB,50.07%
2026-02-22T12:34:11Z,sxng-exp-05,0.00%,98.88MiB,200MiB,49.44%
2026-02-22T12:34:17Z,sxng-exp-15,0.00%,98.63MiB,200MiB,49.32%
2026-02-22T12:34:17Z,sxng-exp-18,0.00%,105MiB,200MiB,52.49%
2026-02-22T12:34:17Z,sxng-exp-08,0.00%,106.6MiB,200MiB,53.31%
2026-02-22T12:34:17Z,sxng-exp-04,0.00%,100.8MiB,200MiB,50.40%
2026-02-22T12:34:17Z,sxng-exp-10,0.00%,102.8MiB,200MiB,51.42%
2026-02-22T12:34:17Z,sxng-exp-11,0.00%,106.6MiB,200MiB,53.32%
2026-02-22T12:34:17Z,sxng-exp-13,0.00%,101.9MiB,200MiB,50.95%
2026-02-22T12:34:17Z,sxng-exp-17,0.00%,100.5MiB,200MiB,50.26%
2026-02-22T12:34:17Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.82%
2026-02-22T12:34:17Z,sxng-exp-07,0.00%,103.9MiB,200MiB,51.96%
2026-02-22T12:34:17Z,sxng-exp-16,0.00%,99.35MiB,200MiB,49.67%
2026-02-22T12:34:17Z,sxng-exp-12,0.00%,103.2MiB,200MiB,51.60%
2026-02-22T12:34:17Z,sxng-exp-14,5.21%,102.1MiB,200MiB,51.03%
2026-02-22T12:34:17Z,sxng-exp-03,0.00%,100.3MiB,200MiB,50.14%
2026-02-22T12:34:17Z,sxng-exp-01,0.00%,101.8MiB,200MiB,50.91%
2026-02-22T12:34:17Z,sxng-exp-09,0.00%,101.1MiB,200MiB,50.53%
2026-02-22T12:34:17Z,sxng-exp-02,0.00%,105.8MiB,200MiB,52.92%
2026-02-22T12:34:17Z,sxng-exp-06,0.00%,101.2MiB,200MiB,50.58%
2026-02-22T12:34:17Z,sxng-exp-20,0.00%,100.1MiB,200MiB,50.07%
2026-02-22T12:34:17Z,sxng-exp-05,0.00%,98.72MiB,200MiB,49.36%
2026-02-22T12:34:23Z,sxng-exp-15,0.00%,100.6MiB,200MiB,50.28%
2026-02-22T12:34:23Z,sxng-exp-18,0.00%,105MiB,200MiB,52.49%
2026-02-22T12:34:23Z,sxng-exp-08,0.00%,106.4MiB,200MiB,53.19%
2026-02-22T12:34:23Z,sxng-exp-04,0.00%,101.1MiB,200MiB,50.53%
2026-02-22T12:34:23Z,sxng-exp-10,0.00%,102.8MiB,200MiB,51.42%
2026-02-22T12:34:23Z,sxng-exp-11,0.00%,106.6MiB,200MiB,53.32%
2026-02-22T12:34:23Z,sxng-exp-13,0.00%,101.6MiB,200MiB,50.82%
2026-02-22T12:34:23Z,sxng-exp-17,0.00%,100.5MiB,200MiB,50.26%
2026-02-22T12:34:23Z,sxng-exp-19,0.00%,103.6MiB,200MiB,51.82%
2026-02-22T12:34:23Z,sxng-exp-07,0.00%,103.7MiB,200MiB,51.83%
2026-02-22T12:34:23Z,sxng-exp-16,6.86%,101.8MiB,200MiB,50.89%
2026-02-22T12:34:23Z,sxng-exp-12,0.00%,102.8MiB,200MiB,51.40%
2026-02-22T12:34:23Z,sxng-exp-14,0.00%,101.5MiB,200MiB,50.75%
2026-02-22T12:34:23Z,sxng-exp-03,0.00%,100.3MiB,200MiB,50.14%
2026-02-22T12:34:23Z,sxng-exp-01,0.00%,101.8MiB,200MiB,50.91%
2026-02-22T12:34:23Z,sxng-exp-09,0.00%,100.8MiB,200MiB,50.42%
2026-02-22T12:34:23Z,sxng-exp-02,0.00%,105.6MiB,200MiB,52.79%
2026-02-22T12:34:23Z,sxng-exp-06,0.00%,101.2MiB,200MiB,50.58%
2026-02-22T12:34:23Z,sxng-exp-20,0.00%,100.1MiB,200MiB,50.07%
2026-02-22T12:34:23Z,sxng-exp-05,0.00%,98.72MiB,200MiB,49.36%
2026-02-22T12:34:29Z,sxng-exp-15,0.00%,99.77MiB,200MiB,49.89%
2026-02-22T12:34:29Z,sxng-exp-18,7.42%,106.5MiB,200MiB,53.23%
2026-02-22T12:34:29Z,sxng-exp-08,0.00%,106.4MiB,200MiB,53.19%
2026-02-22T12:34:29Z,sxng-exp-04,0.00%,100.8MiB,200MiB,50.40%
2026-02-22T12:34:29Z,sxng-exp-10,0.00%,102.9MiB,200MiB,51.43%
2026-02-22T12:34:29Z,sxng-exp-11,0.00%,106.6MiB,200MiB,53.32%
